0x #of reinitializations, #particle, #step,loop time, average time, trms, reset_time
1x max_reinit, nparticle, nstep, blocks, threads, full_exe_elapsed, reset_time_sum, reset_time_sum/max_reinit
1 1 10000 200 32 128 26.27 24.48 24.48
1 1 10000 200 32 256 38.45 36.68 36.68
1 1 10000 200 32 512 48.81 47.05 47.05
1 1 10000 200 64 1 44.06 42.19 42.19
1 1 10000 200 64 16 23.15 21.38 21.38
1 1 10000 200 64 64 26.67 24.82 24.82
1 1 10000 200 64 128 34.81 32.88 32.88
1 1 10000 200 64 256 38.67 36.79 36.79
1 1 10000 200 64 512 95.45 93.65 93.65
1 1 10000 200 128 1 44.06 42.25 42.25
1 1 10000 200 128 16 23.49 21.58 21.58
1 1 10000 200 128 64 35.05 33.31 33.31
1 1 10000 200 128 128 34.68 32.83 32.83
1 1 10000 200 128 256 74.87 73.04 73.04
1 1 10000 200 128 512 188.75 186.87 186.87
1 1 50000 200 1 1 353.59 351.78 351.78
1 1 50000 200 1 16 115.83 113.89 113.89
1 1 50000 200 1 64 104.35 102.44 102.44
1 1 50000 200 1 128 102.41 100.59 100.59
1 1 50000 200 1 256 114.44 112.55 112.55
1 1 50000 200 1 512 145.51 143.75 143.75
1 1 50000 200 4 1 253.63 251.78 251.78
1 1 50000 200 4 16 106.62 104.74 104.74
1 1 50000 200 4 64 101.82 99.91 99.91
1 1 50000 200 4 128 100.52 98.84 98.84
1 1 50000 200 4 256 110.8 108.97 108.97
1 1 50000 200 4 512 147.42 145.55 145.55
1 1 50000 200 16 1 218.3 216.49 216.49
1 1 50000 200 16 16 104.63 102.85 102.85
1 1 50000 200 16 64 101.14 99.37 99.37
1 1 50000 200 16 128 102.32 100.53 100.53
1 1 50000 200 16 256 117.71 115.84 115.84
1 1 50000 200 16 512 165.24 163.41 163.41
1 1 50000 200 32 1 212.89 211.06 211.06
1 1 50000 200 32 16 104.37 102.54 102.54
1 1 50000 200 32 64 103.16 101.36 101.36
1 1 50000 200 32 128 106.68 104.92 104.92
1 1 50000 200 32 256 128.97 127.14 127.14
1 1 50000 200 32 512 188.71 186.83 186.83
1 1 50000 200 64 1 210.03 208.23 208.23
1 1 50000 200 64 16 104.48 102.63 102.63
1 1 50000 200 64 64 107.65 105.69 105.69
1 1 50000 200 64 128 116.14 114.26 114.26
1 1 50000 200 64 256 147.17 145.34 145.34
1 1 50000 200 64 512 189.38 187.52 187.52
1 1 50000 200 128 1 208.88 206.96 206.96
1 1 50000 200 128 16 106.66 104.84 104.84
1 1 50000 200 128 64 118.16 116.29 116.29
1 1 50000 200 128 128 140.24 138.35 138.35
1 1 50000 200 128 256 165.76 163.93 163.93
1 1 50000 200 128 512 319.39 317.58 317.58
1 1 100000 200 1 1 710.02 708.28 708.28
1 1 100000 200 1 16 229.57 227.76 227.76
1 1 100000 200 1 64 206.2 204.39 204.39
1 1 100000 200 1 128 202.7 200.78 200.78
1 1 100000 200 1 256 225.72 223.94 223.94
1 1 100000 200 1 512 289.09 287.26 287.26
1 1 100000 200 4 1 507.65 505.85 505.85
1 1 100000 200 4 16 210.91 209.06 209.06
1 1 100000 200 4 64 200.62 198.76 198.76
1 1 100000 200 4 128 199.12 197.23 197.23
1 1 100000 200 4 256 218.14 216.24 216.24
1 1 100000 200 4 512 287.06 285.17 285.17
1 1 100000 200 16 1 435 433.2 433.2
1 1 100000 200 16 16 206.57 204.76 204.76
1 1 100000 200 16 64 200.08 198.27 198.27
1 1 100000 200 16 128 198.35 196.59 196.59
1 1 100000 200 16 256 223.05 221.29 221.29
1 1 100000 200 16 512 304.94 303.06 303.06
1 1 100000 200 32 1 423.46 421.63 421.63
1 1 100000 200 32 16 206.38 204.56 204.56
1 1 100000 200 32 64 199.99 198.16 198.16
1 1 100000 200 32 128 203.1 201.26 201.26
1 1 100000 200 32 256 238.91 237.13 237.13
1 1 100000 200 32 512 328.29 326.49 326.49
1 1 100000 200 64 1 417.79 415.95 415.95
1 1 100000 200 64 16 206.15 204.31 204.31
1 1 100000 200 64 64 204.62 202.78 202.78
1 1 100000 200 64 128 213.82 211.94 211.94
1 1 100000 200 64 256 257.06 255.3 255.3
1 1 100000 200 64 512 376.33 374.46 374.46
1 1 100000 200 128 1 415.14 413.33 413.33
1 1 100000 200 128 16 206.57 204.63 204.63
1 1 100000 200 128 64 217.51 215.7 215.7
1 1 100000 200 128 128 246.12 244.4 244.4
1 1 100000 200 128 256 347.76 345.81 345.81
1 1 100000 200 128 512 506.32 504.5 504.5
