0x #of reinitializations, #particle, #step,loop time, average time, trms, reset_time
1x max_reinit, nparticle, nstep, blocks, threads, full_exe_elapsed, reset_time_sum, reset_time_sum/max_reinit
1 1 10000 200 16 512 48.88 46.95 46.95
1 1 10000 200 32 1 44.43 42.62 42.62
1 1 10000 200 32 16 23.17 21.3 21.3
1 1 10000 200 32 64 22.47 20.66 20.66
1 1 10000 200 32 128 26.41 24.5 24.5
1 1 10000 200 32 256 38.49 36.69 36.69
1 1 10000 200 32 512 48.97 47.08 47.08
1 1 10000 200 64 1 43.97 42.21 42.21
1 1 10000 200 64 16 23.22 21.4 21.4
1 1 10000 200 64 64 26.6 24.83 24.83
1 1 10000 200 64 128 34.72 32.88 32.88
1 1 10000 200 64 256 38.75 36.83 36.83
1 1 10000 200 64 512 95.42 93.62 93.62
1 1 10000 200 128 1 44.05 42.24 42.24
1 1 10000 200 128 16 23.4 21.58 21.58
1 1 10000 200 128 64 35.07 33.33 33.33
1 1 10000 200 128 128 34.73 32.82 32.82
1 1 10000 200 128 256 74.88 73.09 73.09
1 1 10000 200 128 512 188.68 186.88 186.88
1 1 50000 200 1 1 353.61 351.78 351.78
1 1 50000 200 1 16 115.71 113.85 113.85
1 1 50000 200 1 64 104.35 102.46 102.46
1 1 50000 200 1 128 102.48 100.55 100.55
1 1 50000 200 1 256 114.37 112.55 112.55
1 1 50000 200 1 512 145.67 143.74 143.74
1 1 50000 200 4 1 253.59 251.83 251.83
1 1 50000 200 4 16 106.6 104.74 104.74
1 1 50000 200 4 64 101.65 99.88 99.88
1 1 50000 200 4 128 100.59 98.84 98.84
1 1 50000 200 4 256 110.76 108.96 108.96
1 1 50000 200 4 512 147.32 145.52 145.52
1 1 50000 200 16 1 218.42 216.59 216.59
1 1 50000 200 16 16 104.65 102.85 102.85
1 1 50000 200 16 64 101.05 99.32 99.32
1 1 50000 200 16 128 102.33 100.48 100.48
1 1 50000 200 16 256 117.65 115.79 115.79
1 1 50000 200 16 512 165.23 163.34 163.34
1 1 50000 200 32 1 212.69 210.88 210.88
1 1 50000 200 32 16 104.38 102.49 102.49
1 1 50000 200 32 64 103.2 101.27 101.27
1 1 50000 200 32 128 106.58 104.76 104.76
1 1 50000 200 32 256 128.9 127.14 127.14
1 1 50000 200 32 512 188.58 186.75 186.75
1 1 50000 200 64 1 209.92 208.2 208.2
1 1 50000 200 64 16 104.48 102.59 102.59
1 1 50000 200 64 64 107.52 105.69 105.69
1 1 50000 200 64 128 115.98 114.19 114.19
1 1 50000 200 64 256 147.2 145.34 145.34
1 1 50000 200 64 512 189.37 187.5 187.5
1 1 50000 200 128 1 208.74 206.87 206.87
1 1 50000 200 128 16 106.54 104.74 104.74
1 1 50000 200 128 64 118.08 116.23 116.23
1 1 50000 200 128 128 140.22 138.33 138.33
1 1 50000 200 128 256 165.83 163.91 163.91
1 1 50000 200 128 512 319.39 317.59 317.59
1 1 100000 200 1 1 710.22 708.4 708.4
1 1 100000 200 1 16 229.59 227.8 227.8
1 1 100000 200 1 64 206.2 204.45 204.45
1 1 100000 200 1 128 202.53 200.79 200.79
1 1 100000 200 1 256 225.75 223.95 223.95
1 1 100000 200 1 512 289.01 287.21 287.21
1 1 100000 200 4 1 507.65 505.84 505.84
1 1 100000 200 4 16 210.87 209.1 209.1
1 1 100000 200 4 64 200.83 198.92 198.92
1 1 100000 200 4 128 199.06 197.29 197.29
1 1 100000 200 4 256 218.11 216.28 216.28
1 1 100000 200 4 512 287 285.16 285.16
1 1 100000 200 16 1 435.28 433.41 433.41
1 1 100000 200 16 16 206.55 204.74 204.74
1 1 100000 200 16 64 200.06 198.26 198.26
1 1 100000 200 16 128 198.39 196.6 196.6
1 1 100000 200 16 256 223.19 221.26 221.26
1 1 100000 200 16 512 304.9 303.1 303.1
1 1 100000 200 32 1 423.47 421.64 421.64
1 1 100000 200 32 16 206.37 204.54 204.54
1 1 100000 200 32 64 199.77 198.02 198.02
1 1 100000 200 32 128 202.86 201.09 201.09
1 1 100000 200 32 256 238.29 236.45 236.45
1 1 100000 200 32 512 328.69 326.86 326.86
1 1 100000 200 64 1 417.42 415.44 415.44
1 1 100000 200 64 16 206.16 204.29 204.29
1 1 100000 200 64 64 204.01 202.2 202.2
1 1 100000 200 64 128 212.95 211.19 211.19
1 1 100000 200 64 256 257.4 255.55 255.55
1 1 100000 200 64 512 375.49 373.75 373.75
1 1 100000 200 128 1 411.38 409.48 409.48
1 1 100000 200 128 16 204.64 202.72 202.72
1 1 100000 200 128 64 215.11 213.28 213.28
1 1 100000 200 128 128 245 243.12 243.12
1 1 100000 200 128 256 342.66 340.85 340.85
1 1 100000 200 128 512 496.18 494.42 494.42
